"cod_universidad","des_universidad","anio","cod_capitulo","des_capitulo","cod_articulo","des_articulo","cod_concepto","des_concepto","cod_subconcepto","des_subconcepto","cod_partida","des_partida","cod_seccion","des_seccion","cod_servicio","des_servicio","cod_unidad_de_coste","des_unidad_de_coste","cod_organica_libre_1","des_organica_libre_1","cod_organica_libre_2","des_organica_libre_2","cod_grupo","des_grupo","cod_funcion","des_funcion","cod_subfuncion","des_subfuncion","cod_programa","des_programa","cod_subprograma","des_subprograma","fecha_referencia","credito_inicial","modificaciones","credito_total","gastos_comprometidos","obligaciones_reconocidas","pagos_netos"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","226","Gastos Diversos","22699","Otros Gastos","2269900","Otros Gastos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","1114,96","1114,96","63,47"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","227","Trab. Realizados por Otras Empresas","22706","Estudios y Trabajos Técnicos","2270600","Estudios y Trabajos Técnicos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","3000","0","3000","3483,27","3483,27","3358,27"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","227","Trab. Realizados por Otras Empresas","22708","Trabajos de Imprenta","2270800","Trabajos de Imprenta","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","5000","0","5000","8088,52","8088,52","5377,13"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","227","Trab. Realizados por Otras Empresas","22709","Retirada de Residuos","2270900","Retirada de Residuos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","1000","-12,5700000000001","987,43","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","22","Material, Suministros y Otros","227","Trab. Realizados por Otras Empresas","22799","Otros Trabajos","2279900","Otros Trabajos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","8000","-40,1999999999998","7959,8","18331,62","18331,62","5936,49"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","23","Indemnizaciones por Razón del Servicio","231","Comisiones de Servicio","23100","Comisiones de Servicio","2310000","Comisiones de Servicio","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","15000","-13554,66","1445,34","0","0","0"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","23","Indemnizaciones por Razón del Servicio","231","Comisiones de Servicio","23100","Comisiones de Servicio","2310041","Transporte","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","2859,62","2859,62","789,01"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","23","Indemnizaciones por Razón del Servicio","231","Comisiones de Servicio","23100","Comisiones de Servicio","2310042","Alojamiento","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","2166,92","2166,92","471,69"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","23","Indemnizaciones por Razón del Servicio","231","Comisiones de Servicio","23100","Comisiones de Servicio","2310043","Manutencion","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","1868,45","1868,45","652,02"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","23","Indemnizaciones por Razón del Servicio","231","Comisiones de Servicio","23100","Comisiones de Servicio","2310044","Inscripciones Personales","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","1700","1700","180"
"010","Universidad Complutense de Madrid","2015","2","Gastos Corrientes en Bienes y Servicios","23","Indemnizaciones por Razón del Servicio","232","Locomoción","23200","Locomoción y traslado de personal","2320000","Desplazamiento transporte público","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","1000","0","1000","0","0","0"
"010","Universidad Complutense de Madrid","2015","4","Transferencias Corrientes","40","Transerencias Corrientes. al Estado y al Exterior","405","Transferencias Corrientes al Exterior","40507","Cuotas Afiliación Exterior","4050700","Cuotas Afiliación Exterior","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","4400","-152,07","4247,93","4247,93","4247,93","4247,93"
"010","Universidad Complutense de Madrid","2015","4","Transferencias Corrientes","48","Transferencias Corrientes a Familias e Inst. SFL","480","Trans. Corr. a Inst. Sin Fines de Lucro","48000","Cooperación al Desarrollo","4800000","Cooperación al Desarrollo","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","1960,66","-1960,66","0","0","0","0"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","62","Inversión Nueva","620","Inversión Nueva","62001","Equipamiento Nuevo","6200100","Equipamiento Nuevo","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","14000","31963,47","45963,47","0","0","0"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","62","Inversión Nueva","620","Inversión Nueva","62001","Equipamiento Nuevo","6200126","Maquinaria","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","4546,79","4546,79","0"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","62","Inversión Nueva","620","Inversión Nueva","62001","Equipamiento Nuevo","6200127","Utillaje","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","7513,29","7513,29","7513,29"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","62","Inversión Nueva","620","Inversión Nueva","62001","Equipamiento Nuevo","6200128","Mobiliario y Enseres","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","26841,33","26841,33","2195,89"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","62","Inversión Nueva","620","Inversión Nueva","62001","Equipamiento Nuevo","6200129","Equipos Informaticos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","18239,8","18239,8","10000,4"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","63","Inversión para Reposición","630","Inversión de Reposición","63000","Obras de Reforma, Mantenimiento y Seguridad","6300000","Obras de Reforma, Mantenimiento y Seguridad","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","23212,33","23212,33","0","0","0"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","63","Inversión para Reposición","630","Inversión de Reposición","63000","Obras de Reforma, Mantenimiento y Seguridad","6300023","Equipamiento no Inventariable","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","14706,21","14706,21","14706,21"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","63","Inversión para Reposición","630","Inversión de Reposición","63001","Equipamiento de Reposición","6300100","Equipamiento de Reposición","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","14000","13123,66","27123,66","0","0","0"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","63","Inversión para Reposición","630","Inversión de Reposición","63001","Equipamiento de Reposición","6300127","Utillaje","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","349,46","349,46","0"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","63","Inversión para Reposición","630","Inversión de Reposición","63001","Equipamiento de Reposición","6300128","Mobiliario y Enseres","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","266,14","266,14","266,14"
"010","Universidad Complutense de Madrid","2015","6","Inversiones Reales","63","Inversión para Reposición","630","Inversión de Reposición","63001","Equipamiento de Reposición","6300129","Equipos Informáticos","03","VR CENTROS Y DEP.","0390","FACULTADES","0390245","F. TRABAJO SOCIAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","0","0","0","23836,44","23836,44","19797,48"
"010","Universidad Complutense de Madrid","2015","1","Gastos de Personal","12","Personal Funcionario","121","Retribuciones Complementarias","12102","Cargos Académicos","1210200","Cargos Académicos","03","VR CENTROS Y DEP.","0392","ESCUELAS ESP. PROFES","0392403","E. MEDICINA LEGAL","(no informado)","(no informado)","(no informado)","(no informado)","2","Gestión de la Enseñanza","20","Gestión de la Enseñanza","200","Gestión de la Enseñanza","2000","Gestión de la Enseñanza","(no informado)","(no informado)","31122015","4950","-1,92000000000007","4948,08","4948,08","4948,08","4948,08"
